Unnamed: 0,tickers,market,name,BPS,PER,PBR,EPS,DIV,DPS,티커,상장주식수,외_보유수량,외_지분율,외_한도수량,외_한도소진율,mmt,naverTheme,시가총액,-1,0,1,종가
1584,302430,KOSDAQ,이노메트리,0.0,0.0,0.0,0.0,0.0,0.0,302430,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(장비)', '전기차 화재 방지(배터리 열폭주 등)', '2차전지', '유리 기판']",0.0669,0.036,0.94,0.024,6810.0
1585,214320,KOSPI,이노션,0.0,0.0,0.0,0.0,0.0,0.0,214320,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['광고'],0.7316,0.151,0.847,0.002,18290.0
1586,462350,KOSDAQ,이노스페이스,0.0,0.0,0.0,0.0,0.0,0.0,462350,1000000.0,100000.0,10.0,500000.0,20.0,,['우주항공산업(누리호/인공위성 등)'],0.4742,,,,23000.0
1587,274400,KOSDAQ,이노시뮬레이션,0.0,0.0,0.0,0.0,0.0,0.0,274400,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['방위산업/전쟁 및 테러', '증강현실(AR)', '가상현실(VR)']",0.0368,,,,4060.0
1588,73490,KOSDAQ,이노와이어리스,0.0,0.0,0.0,0.0,0.0,0.0,73490,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['5G(5세대 이동통신)', '통신장비']",0.176,0.001,0.003,0.996,23150.0
1589,215790,KOSDAQ,이노인스트루먼트,0.0,0.0,0.0,0.0,0.0,0.0,215790,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['5G(5세대 이동통신)', '통신장비', '우크라이나 재건']",0.025,0.113,0.628,0.259,623.0
1590,344860,KOSDAQ,이노진,0.0,0.0,0.0,0.0,0.0,0.0,344860,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['탈모 치료'],0.0219,0.001,0.998,0.001,1826.0
1591,469610,KOSDAQ,이노테크,0.0,0.0,0.0,0.0,0.0,0.0,469610,1000000.0,100000.0,10.0,500000.0,20.0,,"['플렉서블 디스플레이', '2025 하반기 신규상장', '반도체 장비']",0.2236,,,,25200.0
1592,88390,KOSDAQ,이녹스,0.0,0.0,0.0,0.0,0.0,0.0,88390,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['PCB(FPCB 등)', '우주항공산업(누리호/인공위성 등)', '갤럭시 부품주', '2차전지', '아이폰', '스페이스X(SpaceX)', '2차전지(소재/부품)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '폴더블폰', '반도체 재료/부품', '지주사', 'OLED(유기 발광 다이오드)', '日 수출 규제(국산화 등)']",0.084,0.003,0.704,0.293,8960.0
1593,272290,KOSDAQ,이녹스첨단소재,0.0,0.0,0.0,0.0,0.0,0.0,272290,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['PCB(FPCB 등)', '우주항공산업(누리호/인공위성 등)', '갤럭시 부품주', '아이폰', '스페이스X(SpaceX)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '폴더블폰', '반도체 재료/부품', 'OLED(유기 발광 다이오드)', '日 수출 규제(국산화 등)']",0.4961,0.0,0.999,0.001,24900.0
1594,53350,KOSDAQ,이니텍,0.0,0.0,0.0,0.0,0.0,0.0,53350,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['인터넷은행', '핀테크(FinTech)', '보안주(정보)', '카카오뱅크(kakao BANK)', '블록체인']",0.1019,0.0,0.002,0.998,4430.0
1595,452400,KOSDAQ,이닉스,0.0,0.0,0.0,0.0,0.0,0.0,452400,1000000.0,100000.0,10.0,500000.0,20.0,,"['온디바이스 AI', 'CXL(컴퓨트익스프레스링크)', '전기차 화재 방지(배터리 열폭주 등)', '2차전지', '자율주행차', '아이폰', '3D 낸드(NAND)', '반도체 대표주(생산)', '2차전지(소재/부품)', '전기차', 'IT 대표주', '코리아 밸류업 지수(Korea Value-up Index)', '시스템반도체', '밸류업(24년 기업가치 제고계획 발표)', 'HBM(고대역폭메모리)']",0.0957,,,,10550.0
1596,264850,KOSDAQ,이랜시스,0.0,0.0,0.0,0.0,0.0,0.0,264850,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '보안주(물리)']",0.2217,0.006,0.592,0.402,7320.0
1597,54210,KOSDAQ,이랜텍,0.0,0.0,0.0,0.0,0.0,0.0,54210,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['휴대폰부품', '갤럭시 부품주', '메타버스(Metaverse)', '2차전지', '증강현실(AR)', '2차전지(소재/부품)', '전력저장장치(ESS)', '가상현실(VR)', '무선충전기술']",0.221,0.999,0.0,0.0,8740.0
1598,9730,KOSDAQ,이렘,0.0,0.0,0.0,0.0,0.0,0.0,9730,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['비철금속', '강관업체(Steel pipe)']",0.0355,0.008,0.857,0.136,574.0
1599,65440,KOSDAQ,이루온,0.0,0.0,0.0,0.0,0.0,0.0,65440,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['SNS(소셜네트워크서비스)', '5G(5세대 이동통신)', '모바일솔루션(스마트폰)', '삼성페이', 'RFID(NFC 등)', '애플페이', '유심(USIM)']",0.0379,0.001,0.184,0.815,1393.0
1600,88260,KOSPI,이리츠코크렙,0.0,0.0,0.0,0.0,0.0,0.0,88260,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['리츠(REITs)'],0.1,0.001,0.995,0.004,
1601,139480,KOSPI,이마트,0.0,0.0,0.0,0.0,0.0,0.0,139480,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['황사/미세먼지', '소매유통', '밸류업(25년 기업가치 제고계획 발표)', '밸류업(24년 기업가치 제고계획 발표)', '호텔/리조트', '편의점', '여름']",2.2794,0.0,0.0,1.0,82600.0
1602,424870,KOSDAQ,이뮨온시아,0.0,0.0,0.0,0.0,0.0,0.0,424870,1000000.0,100000.0,10.0,500000.0,20.0,,['면역항암제'],0.8528,,,,11500.0
1603,115610,KOSDAQ,이미지스,0.0,0.0,0.0,0.0,0.0,0.0,115610,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['터치패널(스마트폰/태블릿PC 등)', '스마트폰', '시스템반도체', '모바일솔루션(스마트폰)']",0.0288,0.059,0.94,0.001,1219.0
1604,478110,KOSDAQ,이베스트스팩6호,0.0,0.0,0.0,0.0,0.0,0.0,478110,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.0101,,,,2025.0
1605,131400,KOSDAQ,이브이첨단소재,0.0,0.0,0.0,0.0,0.0,0.0,131400,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(전고체)', 'PCB(FPCB 등)']",0.0861,0.165,0.826,0.01,1445.0
1606,351330,KOSDAQ,이삭엔지니어링,0.0,0.0,0.0,0.0,0.0,0.0,351330,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['스마트팩토리(스마트공장)'],0.078,0.406,0.592,0.002,9420.0
1607,80010,KOSDAQ,이상네트웍스,0.0,0.0,0.0,0.0,0.0,0.0,80010,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['니켈'],0.0672,0.0,0.001,0.999,6840.0
1608,457190,KOSPI,이수스페셜티케미컬,0.0,0.0,0.0,0.0,0.0,0.0,457190,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(전고체)', '2차전지']",1.8789,,,,62200.0
1609,86890,KOSDAQ,이수앱지스,0.0,0.0,0.0,0.0,0.0,0.0,86890,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['면역항암제', '치매', '바이오시밀러(복제 바이오의약품)']",0.2222,0.0,1.0,0.0,5480.0
1610,7660,KOSPI,이수페타시스,0.0,0.0,0.0,0.0,0.0,0.0,7660,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['PCB(FPCB 등)', '우주항공산업(누리호/인공위성 등)', '5G(5세대 이동통신)', 'AI 챗봇(챗GPT 등)', '밸류업(25년 기업가치 제고계획 발표)']",8.9706,0.0,0.044,0.955,122200.0
1611,5950,KOSPI,이수화학,0.0,0.0,0.0,0.0,0.0,0.0,5950,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['석유화학'],0.2179,0.108,0.875,0.017,8290.0
1612,47560,KOSDAQ,이스트소프트,0.0,0.0,0.0,0.0,0.0,0.0,47560,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['4차산업 수혜주', 'AI 챗봇(챗GPT 등)', '딥페이크(deepfake)', '핀테크(FinTech)', '보안주(정보)', '게임', '모바일게임(스마트폰)']",0.2075,0.0,0.003,0.997,17690.0
1613,900110,KOSDAQ,이스트아시아홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,900110,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['패션/의류', '국내 상장 중국기업']",0.0269,0.292,0.693,0.015,1026.0
1614,239340,KOSDAQ,이스트에이드,0.0,0.0,0.0,0.0,0.0,0.0,239340,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['지능형로봇/인공지능(AI)', '웹툰']",0.0453,0.001,0.007,0.992,1680.0
1615,67010,KOSDAQ,이씨에스,0.0,0.0,0.0,0.0,0.0,0.0,67010,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['SI(시스템통합)', '양자암호/양자컴퓨팅', '화폐/금융자동화기기(디지털화폐 등)', '철도', '의료기기', '키오스크(KIOSK)', '재택근무/스마트워크', '마이코플라스마 폐렴', '마켓컬리(kurly)']",0.0286,0.003,0.824,0.173,2330.0
1616,456070,KOSDAQ,이엔셀,0.0,0.0,0.0,0.0,0.0,0.0,456070,1000000.0,100000.0,10.0,500000.0,20.0,,"['유전자 치료제/분석', '줄기세포']",0.172,,,,15760.0
1617,102710,KOSDAQ,이엔에프테크놀로지,0.0,0.0,0.0,0.0,0.0,0.0,102710,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['반도체 재료/부품'],0.6615,0.0,0.0,1.0,46300.0
1618,63760,KOSDAQ,이엘피,0.0,0.0,0.0,0.0,0.0,0.0,63760,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['OLED(유기 발광 다이오드)'],0.0234,0.031,0.033,0.936,2515.0
1619,123570,KOSDAQ,이엠넷,0.0,0.0,0.0,0.0,0.0,0.0,123570,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['광고'],0.0428,0.37,0.553,0.077,1924.0
1620,83470,KOSDAQ,이엠앤아이,0.0,0.0,0.0,0.0,0.0,0.0,83470,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['OLED(유기 발광 다이오드)'],0.0164,0.641,0.356,0.003,771.0
1621,95190,KOSDAQ,이엠코리아,0.0,0.0,0.0,0.0,0.0,0.0,95190,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['방위산업/전쟁 및 테러', '남-북-러 가스관사업', '수소차(연료전지/부품/충전소 등)', '철도', '항공기부품', '원자력발전']",0.1373,0.189,0.791,0.02,2105.0
1622,91120,KOSDAQ,이엠텍,0.0,0.0,0.0,0.0,0.0,0.0,91120,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['휴대폰부품', '스마트폰', '카메라모듈/부품', '전기차 화재 방지(배터리 열폭주 등)', '2차전지', '2차전지(소재/부품)', '전기차', '전력저장장치(ESS)', '전기차(충전소/충전기)', '가상현실(VR)']",0.1248,0.995,0.005,0.0,7290.0
1623,102460,KOSPI,이연제약,0.0,0.0,0.0,0.0,0.0,0.0,102460,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['mRNA(메신저 리보핵산)', '제약업체', '치매', '슈퍼박테리아']",0.1951,0.152,0.844,0.004,10500.0
1624,39030,KOSDAQ,이오테크닉스,0.0,0.0,0.0,0.0,0.0,0.0,39030,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['HBM(고대역폭메모리)', '반도체 장비', 'LED장비']",3.7143,0.998,0.002,0.0,301500.0
1625,88290,KOSDAQ,이원컴포텍,0.0,0.0,0.0,0.0,0.0,0.0,88290,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['자동차부품'],0.0325,0.277,0.714,0.008,817.0
1626,84680,KOSPI,이월드,0.0,0.0,0.0,0.0,0.0,0.0,84680,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['토스(toss)', '테마파크']",0.2266,0.003,0.478,0.52,1598.0
1627,353810,KOSDAQ,이지바이오,0.0,0.0,0.0,0.0,0.0,0.0,353810,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['사료', '아프리카 돼지열병(ASF)']",0.2011,0.001,0.001,0.998,6080.0
1628,261520,KOSDAQ,이지스,0.0,0.0,0.0,0.0,0.0,0.0,261520,1000000.0,100000.0,10.0,500000.0,20.0,,"['2025 하반기 신규상장', '리츠(REITs)']",0.1034,,,,10590.0
1629,350520,KOSPI,이지스레지던스리츠,0.0,0.0,0.0,0.0,0.0,0.0,350520,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['리츠(REITs)'],0.1,0.0,0.0,1.0,
1630,334890,KOSPI,이지스밸류플러스리츠,0.0,0.0,0.0,0.0,0.0,0.0,334890,1000000.0,100000.0,10.0,500000.0,20.0,,['리츠(REITs)'],0.1,,,,
1631,99750,KOSDAQ,이지케어텍,0.0,0.0,0.0,0.0,0.0,0.0,99750,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['의료AI', '원격진료/비대면진료(U-Healthcare)']",0.1359,0.005,0.011,0.984,9950.0
1632,377330,KOSDAQ,이지트로닉스,0.0,0.0,0.0,0.0,0.0,0.0,377330,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['니켈', '폐배터리', '방위산업/전쟁 및 테러', '5G(5세대 이동통신)', '수소차(연료전지/부품/충전소 등)', '전기차']",0.0311,0.0,,1.0,3830.0
1633,35810,KOSDAQ,이지홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,35810,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['지주사', '사료', '스포츠행사 수혜(올림픽, 월드컵 등)', '육계', '여름', '구제역/광우병 수혜', '아프리카 돼지열병(ASF)']",0.3067,0.0,0.0,1.0,4755.0
1634,134060,KOSDAQ,이퓨쳐,0.0,0.0,0.0,0.0,0.0,0.0,134060,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['교육/온라인 교육'],0.0191,0.0,0.987,0.013,4005.0
1635,14990,KOSPI,인디에프,0.0,0.0,0.0,0.0,0.0,0.0,14990,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['남북경협', '패션/의류', '네옴시티']",0.0603,0.0,0.006,0.994,803.0
1636,41830,KOSDAQ,인바디,0.0,0.0,0.0,0.0,0.0,0.0,41830,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['고령화 사회(노인복지)', '의료기기', '원격진료/비대면진료(U-Healthcare)']",0.399,0.043,0.712,0.245,29600.0
1637,352940,KOSDAQ,인바이오,0.0,0.0,0.0,0.0,0.0,0.0,352940,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['코로나19(치료제/백신 개발 등)', '농업', '코로나19(진단/치료제/백신 개발 등)', '키오스크(KIOSK)', '코로나19(진단키트)', '가상화폐(비트코인 등)']",0.0232,0.01,,0.99,2135.0
1638,101140,KOSPI,인바이오젠,0.0,0.0,0.0,0.0,0.0,0.0,101140,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '키오스크(KIOSK)', '코로나19(진단키트)', '가상화폐(비트코인 등)']",0.1225,0.0,0.13,0.87,12200.0
1639,79950,KOSDAQ,인베니아,0.0,0.0,0.0,0.0,0.0,0.0,79950,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['OLED(유기 발광 다이오드)'],0.0261,0.963,0.036,0.001,4500.0
1640,389470,KOSDAQ,인벤티지랩,0.0,0.0,0.0,0.0,0.0,0.0,389470,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['탈모 치료', '마리화나(대마)', '비만치료제', '치매']",1.0151,,,,81300.0
1641,277410,KOSDAQ,인산가,0.0,0.0,0.0,0.0,0.0,0.0,277410,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['탈모 치료', '음식료업종']",0.0446,0.274,0.587,0.138,1162.0
1642,60150,KOSDAQ,인선이엔티,0.0,0.0,0.0,0.0,0.0,0.0,60150,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['폐배터리', '태풍 및 장마', '폐기물처리']",0.2011,0.002,0.652,0.346,4320.0
1643,33230,KOSDAQ,인성정보,0.0,0.0,0.0,0.0,0.0,0.0,33230,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['고령화 사회(노인복지)', '의료AI', 'NI(네트워크통합)', '원격진료/비대면진료(U-Healthcare)']",0.089,0.003,0.512,0.484,1762.0
1644,450520,KOSDAQ,인스웨이브,0.0,0.0,0.0,0.0,0.0,0.0,450520,1000000.0,100000.0,10.0,500000.0,20.0,,['AI 챗봇(챗GPT 등)'],0.048,,,,3270.0
1645,6490,KOSPI,인스코비,0.0,0.0,0.0,0.0,0.0,0.0,6490,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['탈모 치료', '스마트그리드(지능형전력망)', '화장품']",0.0849,0.0,0.017,0.983,675.0
1646,465480,KOSDAQ,인스피언,0.0,0.0,0.0,0.0,0.0,0.0,465480,1000000.0,100000.0,10.0,500000.0,20.0,,['보안주(정보)'],0.0495,,,,4890.0
1647,37330,KOSDAQ,인지디스플레,0.0,0.0,0.0,0.0,0.0,0.0,37330,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['초전도체'],0.0642,0.0,0.991,0.009,1464.0
1648,100030,KOSDAQ,인지소프트,0.0,0.0,0.0,0.0,0.0,0.0,100030,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['인터넷은행', '모바일솔루션(스마트폰)']",0.066,0.563,0.433,0.004,20100.0
1649,23800,KOSPI,인지컨트롤스,0.0,0.0,0.0,0.0,0.0,0.0,23800,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['드론(Drone)', '자동차부품', '수소차(연료전지/부품/충전소 등)', '전기차', '남북경협', '초전도체']",0.1146,0.129,0.847,0.024,7250.0
1650,34590,KOSPI,인천도시가스,0.0,0.0,0.0,0.0,0.0,0.0,34590,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['겨울', '도시가스']",0.1115,0.0,0.997,0.002,25500.0
1651,83640,KOSDAQ,인콘,0.0,0.0,0.0,0.0,0.0,0.0,83640,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['보안주(물리)', 'CCTV＆DVR', '재난/안전(지진/화재 등)']",0.0189,0.742,0.218,0.039,244.0
1652,64090,KOSDAQ,인크레더블버즈,0.0,0.0,0.0,0.0,0.0,0.0,64090,1000000.0,100000.0,10.0,500000.0,20.0,,['화장품'],0.0681,,,,1370.0
1653,216050,KOSDAQ,인크로스,0.0,0.0,0.0,0.0,0.0,0.0,216050,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['광고'],0.0838,0.638,0.228,0.134,6530.0
1654,49070,KOSDAQ,인탑스,0.0,0.0,0.0,0.0,0.0,0.0,49070,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '휴대폰부품', '갤럭시 부품주', '스마트폰', '자동차부품']",0.3629,0.999,0.001,0.0,21100.0
1655,119610,KOSDAQ,인터로조,0.0,0.0,0.0,0.0,0.0,0.0,119610,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['고령화 사회(노인복지)', '의료기기']",0.1787,0.003,0.968,0.029,15660.0
1656,129260,KOSPI,인터지스,0.0,0.0,0.0,0.0,0.0,0.0,129260,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['종합 물류'],0.0705,0.042,0.923,0.035,2370.0
1657,51370,KOSDAQ,인터플렉스,0.0,0.0,0.0,0.0,0.0,0.0,51370,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['PCB(FPCB 등)', '휴대폰부품', '갤럭시 부품주', '스마트폰', '아이폰', '플렉서블 디스플레이', '폴더블폰']",0.2477,0.991,0.009,0.0,10620.0
1658,64290,KOSDAQ,인텍플러스,0.0,0.0,0.0,0.0,0.0,0.0,64290,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지', '반도체 장비']",0.1776,0.999,0.001,0.0,13810.0
1659,189300,KOSDAQ,인텔리안테크,0.0,0.0,0.0,0.0,0.0,0.0,189300,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['우주항공산업(누리호/인공위성 등)', '통신장비']",0.7341,0.005,0.78,0.215,68400.0
1660,48530,KOSDAQ,인트론바이오,0.0,0.0,0.0,0.0,0.0,0.0,48530,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['코로나19(진단/치료제/백신 개발 등)', '슈퍼박테리아', '백신/진단시약/방역(신종플루, AI 등)', '마이크로바이옴', '코로나19(진단키트)', '마이코플라스마 폐렴']",0.1027,0.998,0.002,0.0,3010.0
1661,23810,KOSPI,인팩,0.0,0.0,0.0,0.0,0.0,0.0,23810,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차부품', '전기차']",0.1264,1.0,0.0,0.0,12640.0
1662,115310,KOSDAQ,인포바인,0.0,0.0,0.0,0.0,0.0,0.0,115310,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['인터넷은행', '삼성페이', '전자결제(전자화폐)']",0.2075,0.0,0.003,0.997,65000.0
1663,39290,KOSDAQ,인포뱅크,0.0,0.0,0.0,0.0,0.0,0.0,39290,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자율주행차', '인터넷은행', 'SNS(소셜네트워크서비스)', 'AI 챗봇(챗GPT 등)', '모바일솔루션(스마트폰)', '스마트카(SMART CAR)', '핀테크(FinTech)', '전자결제(전자화폐)', '카카오뱅크(kakao BANK)', '모바일콘텐츠(스마트폰/태블릿PC)']",0.0523,0.014,0.985,0.0,6020.0
1664,101930,KOSDAQ,인화정공,0.0,0.0,0.0,0.0,0.0,0.0,101930,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['조선기자재', '자동차부품']",0.4505,0.005,0.333,0.662,48800.0
1665,249420,KOSPI,일동제약,0.0,0.0,0.0,0.0,0.0,0.0,249420,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['비만치료제', '제약업체', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)']",1.2244,0.183,0.778,0.039,38700.0
1666,13360,KOSPI,일성건설,0.0,0.0,0.0,0.0,0.0,0.0,13360,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['건설 중소형'],0.1096,0.006,0.776,0.218,2030.0
1667,3120,KOSPI,일성아이에스,0.0,0.0,0.0,0.0,0.0,0.0,3120,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['제약업체', '백신/진단시약/방역(신종플루, AI 등)']",0.2799,0.001,0.155,0.844,21050.0
1668,333430,KOSDAQ,일승,0.0,0.0,0.0,0.0,0.0,0.0,333430,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['조선기자재', 'LNG(액화천연가스)']",0.1935,0.001,0.117,0.881,6300.0
1669,68330,KOSDAQ,일신바이오,0.0,0.0,0.0,0.0,0.0,0.0,68330,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['콜드체인(저온 유통)'],0.0711,0.055,0.904,0.042,1610.0
1670,7110,KOSPI,일신석재,0.0,0.0,0.0,0.0,0.0,0.0,7110,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['DMZ 평화공원', '남북경협']",0.1229,0.0,0.0,1.0,1587.0
1671,178780,KOSDAQ,일월지엠엘,0.0,0.0,0.0,0.0,0.0,0.0,178780,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['LED'],0.0518,1.0,0.0,0.0,2780.0
1672,8500,KOSPI,일정실업,0.0,0.0,0.0,0.0,0.0,0.0,8500,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차부품', '밸류업(25년 기업가치 제고계획 발표)']",0.0196,0.532,0.395,0.073,3270.0
1673,19540,KOSDAQ,일지테크,0.0,0.0,0.0,0.0,0.0,0.0,19540,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차부품', '수소차(연료전지/부품/충전소 등)', '日 수출 규제(국산화 등)']",0.0693,0.007,0.883,0.11,5130.0
1674,81000,KOSPI,일진다이아,0.0,0.0,0.0,0.0,0.0,0.0,81000,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['수소차(연료전지/부품/충전소 등)'],0.1647,0.001,0.044,0.955,11600.0
1675,103590,KOSPI,일진전기,0.0,0.0,0.0,0.0,0.0,0.0,103590,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트그리드(지능형전력망)', '전선', '전력설비']",2.9564,0.0,0.0,0.999,62000.0
1676,94820,KOSDAQ,일진파워,0.0,0.0,0.0,0.0,0.0,0.0,94820,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['핵융합에너지', '원자력발전']",0.2003,0.003,0.26,0.736,13290.0
1677,271940,KOSPI,일진하이솔루스,0.0,0.0,0.0,0.0,0.0,0.0,271940,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차부품', '수소차(연료전지/부품/충전소 등)']",0.4913,0.953,,0.047,13530.0
1678,15860,KOSPI,일진홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,15860,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트그리드(지능형전력망)', '치매', '지주사']",0.334,0.0,0.002,0.997,6770.0
1679,226320,KOSPI,잇츠한불,0.0,0.0,0.0,0.0,0.0,0.0,226320,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['화장품'],0.2464,0.003,,0.997,11240.0
1680,950140,KOSDAQ,잉글우드랩,0.0,0.0,0.0,0.0,0.0,0.0,950140,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['화장품'],0.2125,0.976,0.021,0.003,10700.0
1681,49550,KOSDAQ,잉크테크,0.0,0.0,0.0,0.0,0.0,0.0,49550,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['전자파'],0.0582,0.408,0.568,0.024,2970.0
1682,389020,KOSDAQ,자람테크놀로지,0.0,0.0,0.0,0.0,0.0,0.0,389020,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['5G(5세대 이동통신)', '뉴로모픽 반도체', '시스템반도체', '통신장비']",0.2327,,,,37550.0
1683,254120,KOSDAQ,자비스,0.0,0.0,0.0,0.0,0.0,0.0,254120,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(장비)', 'PCB(FPCB 등)', '2차전지', '반도체 장비']",0.0434,0.955,0.045,0.001,1414.0
1684,43910,KOSDAQ,자연과환경,0.0,0.0,0.0,0.0,0.0,0.0,43910,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['DMZ 평화공원', '모듈러주택', '수자원(양적/질적 개선)', '조림사업', '4대강 복원']",0.0696,0.002,0.627,0.371,614.0
